id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
1399820,2024,ENERO,LUNES,2024-01-01,14,Hurto,Hurto total,NO,NO,PATERNAL,15,-34.59713,-58.476153,1
1399821,2024,ENERO,LUNES,2024-01-01,22,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.553728,-58.479604,1
1399822,2024,ENERO,LUNES,2024-01-01,9,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.622096,-58.393942,1
1399823,2024,ENERO,LUNES,2024-01-01,12,Hurto,Hurto total,NO,NO,RETIRO,1,-34.593663,-58.380043,1
1399824,2024,ENERO,LUNES,2024-01-01,1,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.547006,-58.47652,1
1399825,2024,ENERO,LUNES,2024-01-01,23,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.619581,-58.399704,1
1399826,2024,ENERO,LUNES,2024-01-01,12,Robo,Robo total,NO,NO,RETIRO,1,-34.597668,-58.378162,1
1399827,2024,ENERO,LUNES,2024-01-01,17,Robo,Robo total,NO,NO,BALVANERA,3,-34.602889,-58.411443,1
1399828,2024,ENERO,LUNES,2024-01-01,18,Hurto,Hurto total,NO,NO,PALERMO,14,-34.580416,-58.437647,1
1399829,2024,ENERO,LUNES,2024-01-01,2,Robo,Robo total,NO,NO,BALVANERA,3,-34.604121,-58.410104,1
1399830,2024,ENERO,LUNES,2024-01-01,11,Robo,Robo total,NO,NO,CABALLITO,6,-34.616986,-58.433707,1
1399831,2024,ENERO,LUNES,2024-01-01,11,Hurto,Hurto total,NO,NO,RETIRO,1,-34.59472,-58.37556,1
1399832,2024,ENERO,LUNES,2024-01-01,23,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.591677,-58.50332,1
1399833,2024,ENERO,LUNES,2024-01-01,15,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.6011,-58.402213,1
1399834,2024,ENERO,LUNES,2024-01-01,20,Hurto,Hurto total,NO,NO,PALERMO,14,-34.591125,-58.422731,1
1399835,2024,ENERO,LUNES,2024-01-01,22,Robo,Robo total,NO,NO,BALVANERA,3,-34.606716,-58.40998,1
1399836,2024,ENERO,LUNES,2024-01-01,11,Robo,Robo total,NO,NO,PALERMO,14,-34.583708,-58.437834,1
1399837,2024,ENERO,LUNES,2024-01-01,5,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.610671,-58.442325,1
1399838,2024,ENERO,LUNES,2024-01-01,14,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.625924,-58.406907,1
1399839,2024,ENERO,LUNES,2024-01-01,11,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.58361,-58.49222,1
1399840,2024,ENERO,LUNES,2024-01-01,0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.634765,-58.399312,1
1399841,2024,ENERO,LUNES,2024-01-01,1,Robo,Robo total,SI,SI,RETIRO,1,-34.597725,-58.379842,1
1399842,2024,ENERO,LUNES,2024-01-01,2,Robo,Robo total,NO,NO,BALVANERA,3,-34.605161,-58.412273,1
1399843,2024,ENERO,LUNES,2024-01-01,2,Robo,Robo total,NO,NO,ALMAGRO,5,-34.599289,-58.412139,1
1399844,2024,ENERO,LUNES,2024-01-01,10,Robo,Robo total,NO,SI,RETIRO,1,-34.591166,-58.374077,1
1399845,2024,ENERO,LUNES,2024-01-01,8,Robo,Robo total,NO,NO,BALVANERA,3,-34.605953,-58.396598,1
1399846,2024,ENERO,LUNES,2024-01-01,18,Hurto,Hurto total,NO,NO,PALERMO,14,-34.59137,-58.41575,1
1399847,2024,ENERO,LUNES,2024-01-01,23,Robo,Robo total,SI,NO,RETIRO,1,-34.591853,-58.376678,1
1399848,2024,ENERO,LUNES,2024-01-01,4,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.554973,-58.48873,1
1399849,2024,ENERO,LUNES,2024-01-01,8,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.623214,-58.407221,1
1399850,2024,ENERO,LUNES,2024-01-01,1,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.599309,-58.379694,1
1399851,2024,ENERO,LUNES,2024-01-01,19,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.619842,-58.400819,1
1399852,2024,ENERO,LUNES,2024-01-01,8,Robo,Robo total,NO,NO,RECOLETA,2,-34.588443,-58.405992,1
1399853,2024,ENERO,LUNES,2024-01-01,3,Robo,Robo total,NO,NO,RECOLETA,2,-34.597132,-58.398943,1
1399854,2024,ENERO,LUNES,2024-01-01,22,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.66862,-58.478992,1
1399855,2024,ENERO,LUNES,2024-01-01,5,Robo,Robo total,NO,NO,FLORES,7,-34.628089,-58.463723,1
1399856,2024,ENERO,LUNES,2024-01-01,22,Robo,Robo total,SI,NO,FLORES,7,-34.641287,-58.448168,1
1399857,2024,ENERO,LUNES,2024-01-01,4,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.603702,-58.380828,1
1399858,2024,ENERO,LUNES,2024-01-01,14,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.604963,-58.375158,1
1399859,2024,ENERO,LUNES,2024-01-01,3,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.631603,-58.426952,1
1399860,2024,ENERO,LUNES,2024-01-01,14,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.597231,-58.393198,1
1399861,2024,ENERO,LUNES,2024-01-01,1,Robo,Robo total,NO,NO,BELGRANO,13,-34.553092,-58.436775,1
1399862,2024,ENERO,LUNES,2024-01-01,3,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.593693,-58.412699,1
1399863,2024,ENERO,LUNES,2024-01-01,23,Robo,Robo total,SI,NO,FLORES,7,-34.626368,-58.471575,1
1399864,2024,ENERO,LUNES,2024-01-01,11,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.640591,-58.431247,1
1399865,2024,ENERO,LUNES,2024-01-01,11,Robo,Robo total,NO,NO,RECOLETA,2,-34.592079,-58.408567,1
1399866,2024,ENERO,LUNES,2024-01-01,21,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.636004,-58.442143,1
1399867,2024,ENERO,LUNES,2024-01-01,21,Robo,Robo total,NO,NO,NUÑEZ,13,-34.548814,-58.464229,1
1399868,2024,ENERO,LUNES,2024-01-01,15,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.572305,-58.455581,1
1399869,2024,ENERO,LUNES,2024-01-01,15,Robo,Robo total,NO,NO,FLORES,7,-34.64444,-58.446144,1
1399870,2024,ENERO,LUNES,2024-01-01,4,Robo,Robo total,NO,NO,FLORES,7,-34.635917,-58.453906,1
1399871,2024,ENERO,LUNES,2024-01-01,19,Robo,Robo total,SI,NO,SAAVEDRA,12,-34.539371,-58.475488,1
1399872,2024,ENERO,LUNES,2024-01-01,3,Robo,Robo total,NO,NO,RECOLETA,2,-34.597869,-58.402174,1
1399873,2024,ENERO,LUNES,2024-01-01,6,Hurto,Hurto total,NO,NO,FLORES,7,-34.634618,-58.467867,1
1399874,2024,ENERO,LUNES,2024-01-01,4,Hurto,Hurto total,NO,NO,FLORES,7,-34.64214,-58.458888,1
1399875,2024,ENERO,LUNES,2024-01-01,6,Robo,Robo total,NO,NO,BALVANERA,3,-34.598454,-58.403727,1
1399876,2024,ENERO,LUNES,2024-01-01,12,Robo,Robo total,NO,SI,VILLA SOLDATI,8,-34.657449,-58.452496,1
1399877,2024,ENERO,LUNES,2024-01-01,4,Robo,Robo total,NO,NO,FLORES,7,-34.649434,-58.458244,1
1399878,2024,ENERO,LUNES,2024-01-01,22,Robo,Robo total,NO,NO,MONSERRAT,1,-34.60881,-58.372931,1
1399879,2024,ENERO,LUNES,2024-01-01,2,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.645048,-58.435777,1
1399880,2024,ENERO,LUNES,2024-01-01,23,Robo,Robo total,NO,NO,RECOLETA,2,-34.596997,-58.401833,1
1399881,2024,ENERO,LUNES,2024-01-01,20,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.605851,-58.377111,1
1399882,2024,ENERO,LUNES,2024-01-01,3,Robo,Robo total,NO,NO,RECOLETA,2,-34.59632,-58.403921,1
1399883,2024,ENERO,LUNES,2024-01-01,20,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607538,-58.373565,1
1399884,2024,ENERO,LUNES,2024-01-01,2,Robo,Robo total,NO,NO,FLORES,7,-34.62714,-58.45906,1
1399885,2024,ENERO,MARTES,2024-01-02,5,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.67047,-58.487799,1
1399886,2024,ENERO,MARTES,2024-01-02,9,Robo,Robo total,NO,NO,RECOLETA,2,-34.584969,-58.406794,1
1399887,2024,ENERO,MARTES,2024-01-02,11,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.597283,-58.397267,1
1399888,2024,ENERO,MARTES,2024-01-02,6,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.559711,-58.45035,1
1399889,2024,ENERO,MARTES,2024-01-02,16,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607201,-58.37501,1
1399890,2024,ENERO,MARTES,2024-01-02,19,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594867,-58.399852,1
1399891,2024,ENERO,MARTES,2024-01-02,15,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.607801,-58.37396,1
1399892,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,BELGRANO,13,-34.559963,-58.44916,1
1399893,2024,ENERO,MARTES,2024-01-02,13,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.603281,-58.374682,1
1399894,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,RECOLETA,2,-34.586825,-58.403802,1
1399895,2024,ENERO,MARTES,2024-01-02,19,Robo,Robo total,SI,NO,COLEGIALES,13,-34.57892,-58.455573,1
1399896,2024,ENERO,MARTES,2024-01-02,11,Robo,Robo total,NO,NO,FLORES,7,-34.629039,-58.463771,1
1399897,2024,ENERO,MARTES,2024-01-02,14,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.587965,-58.406441,1
1399898,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,MONSERRAT,1,-34.609386,-58.378035,1
1399899,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto automotor,NO,NO,RECOLETA,2,-34.585449,-58.403482,1
1399900,2024,ENERO,MARTES,2024-01-02,2,Robo,Robo total,NO,NO,RECOLETA,2,-34.591909,-58.398426,1
1399901,2024,ENERO,MARTES,2024-01-02,19,Robo,Robo total,NO,NO,RECOLETA,2,-34.585837,-58.387372,1
1399902,2024,ENERO,MARTES,2024-01-02,5,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.600648,-58.370511,1
1399903,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,NO,COLEGIALES,13,-34.572731,-58.456646,1
1399904,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,MATADEROS,9,-34.667657,-58.50653,1
1399905,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.559519,-58.44524,1
1399906,2024,ENERO,MARTES,2024-01-02,19,Robo,Robo total,NO,NO,MONSERRAT,1,-34.612872,-58.377583,1
1399907,2024,ENERO,MARTES,2024-01-02,0,Robo,Robo total,NO,NO,FLORES,7,-34.639114,-58.454041,1
1399908,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo total,NO,NO,FLORES,7,-34.6282,-58.457235,1
1399909,2024,ENERO,MARTES,2024-01-02,14,Hurto,Hurto total,NO,NO,FLORES,7,-34.640182,-58.454207,1
1399910,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,RECOLETA,2,-34.589571,-58.400232,1
1399911,2024,ENERO,MARTES,2024-01-02,11,Robo,Robo total,NO,NO,BELGRANO,13,-34.559954,-58.456848,1
1399912,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.603163,-58.372971,1
1399913,2024,ENERO,MARTES,2024-01-02,21,Hurto,Hurto total,NO,NO,FLORES,7,-34.630149,-58.45887,1
1399914,2024,ENERO,MARTES,2024-01-02,11,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.607919,-58.373993,1
1399915,2024,ENERO,MARTES,2024-01-02,16,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594396,-58.402473,1
1399916,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.600026,-58.370973,1
1399917,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.569649,-58.452921,1
1399918,2024,ENERO,MARTES,2024-01-02,15,Hurto,Hurto total,NO,NO,FLORES,7,-34.626655,-58.456704,1
1399919,2024,ENERO,MARTES,2024-01-02,21,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.56752,-58.451185,1
1399920,2024,ENERO,MARTES,2024-01-02,16,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.60482,-58.378674,1
1399921,2024,ENERO,MARTES,2024-01-02,20,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594625,-58.392141,1
1399922,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,FLORES,7,-34.642455,-58.455381,1
1399923,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,SI,FLORES,7,-34.64219,-58.44905,1
1399924,2024,ENERO,MARTES,2024-01-02,15,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.562287,-58.450861,1
1399925,2024,ENERO,MARTES,2024-01-02,10,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.571025,-58.448933,1
1399926,2024,ENERO,MARTES,2024-01-02,17,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.603484,-58.378205,1
1399927,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.64015,-58.437234,1
1399928,2024,ENERO,MARTES,2024-01-02,5,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.666049,-58.481318,1
1399929,2024,ENERO,MARTES,2024-01-02,22,Robo,Robo total,NO,NO,VILLA ORTUZAR,15,-34.575033,-58.471806,1
1399930,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.642205,-58.434682,1
1399931,2024,ENERO,MARTES,2024-01-02,16,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.619027,-58.477179,1
1399932,2024,ENERO,MARTES,2024-01-02,2,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.622936,-58.483368,1
1399933,2024,ENERO,MARTES,2024-01-02,21,Hurto,Hurto total,NO,NO,VILLA GRAL. MITRE,11,-34.60978,-58.465601,1
1399934,2024,ENERO,MARTES,2024-01-02,1,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.638399,-58.372402,1
1399935,2024,ENERO,MARTES,2024-01-02,22,Robo,Robo total,NO,NO,CHACARITA,15,-34.583298,-58.450522,1
1399936,2024,ENERO,MARTES,2024-01-02,4,Robo,Robo total,SI,NO,VILLA DEL PARQUE,11,-34.61051,-58.491682,1
1399937,2024,ENERO,MARTES,2024-01-02,7,Hurto,Hurto total,NO,NO,COGHLAN,12,-34.562223,-58.473282,1
1399938,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.578345,-58.482859,1
1399939,2024,ENERO,MARTES,2024-01-02,12,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.609748,-58.480973,1
1399940,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12,-34.575581,-58.484291,1
1399941,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,BARRACAS,4,-34.643905,-58.373409,1
1399942,2024,ENERO,MARTES,2024-01-02,10,Hurto,Hurto automotor,NO,NO,VILLA GRAL. MITRE,11,-34.608429,-58.478496,1
1399943,2024,ENERO,MARTES,2024-01-02,9,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.612218,-58.487073,1
1399944,2024,ENERO,MARTES,2024-01-02,19,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.608522,-58.481266,1
1399945,2024,ENERO,MARTES,2024-01-02,15,Robo,Robo total,NO,NO,VILLA URQUIZA,12,-34.56893,-58.489385,1
1399946,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11,-34.618445,-58.481237,1
1399947,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.640818,-58.433288,1
1399948,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,VILLA SANTA RITA,11,-34.616937,-58.479734,1
1399949,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.604723,-58.525965,1
1399950,2024,ENERO,MARTES,2024-01-02,14,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.602013,-58.420194,1
1399951,2024,ENERO,MARTES,2024-01-02,19,Robo,Robo total,NO,NO,ALMAGRO,5,-34.600765,-58.415141,1
1399952,2024,ENERO,MARTES,2024-01-02,10,Robo,Robo total,NO,NO,PALERMO,14,-34.584168,-58.42498,1
1399953,2024,ENERO,MARTES,2024-01-02,13,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.590828,-58.513877,1
1399954,2024,ENERO,MARTES,2024-01-02,15,Hurto,Hurto total,NO,NO,PALERMO,14,-34.580278,-58.422561,1
1399955,2024,ENERO,MARTES,2024-01-02,23,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.590361,-58.506721,1
1399956,2024,ENERO,MARTES,2024-01-02,6,Robo,Robo total,NO,NO,PALERMO,14,-34.587389,-58.426203,1
1399957,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto total,NO,NO,FLORESTA,10,-34.626346,-58.48083,1
1399958,2024,ENERO,MARTES,2024-01-02,9,Robo,Robo total,NO,NO,BOCA,4,-34.637397,-58.356554,1
1399959,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto automotor,NO,NO,VILLA LURO,10,-34.642924,-58.495433,1
1399960,2024,ENERO,MARTES,2024-01-02,10,Hurto,Hurto total,NO,NO,VILLA LURO,10,-34.626687,-58.510065,1
1399961,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,10,-34.634263,-58.493969,1
1399962,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo total,NO,NO,VERSALLES,10,-34.631052,-58.529565,1
1399963,2024,ENERO,MARTES,2024-01-02,19,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.601311,-58.437235,1
1399964,2024,ENERO,MARTES,2024-01-02,2,Robo,Robo total,NO,NO,PUERTO MADERO,1,-34.613452,-58.363147,1
1399965,2024,ENERO,MARTES,2024-01-02,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.615442,-58.412821,1
1399966,2024,ENERO,MARTES,2024-01-02,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,10,-34.629329,-58.491654,1
1399967,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,SI,NO,CONSTITUCION,1,-34.626937,-58.382237,1
1399968,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,SI,NO,ALMAGRO,5,-34.617868,-58.424982,1
1399969,2024,ENERO,MARTES,2024-01-02,4,Robo,Robo total,NO,NO,PALERMO,14,-34.580925,-58.424542,1
1399970,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11,-34.60004,-58.489265,1
1399971,2024,ENERO,MARTES,2024-01-02,20,Hurto,Hurto total,NO,NO,PALERMO,14,-34.588776,-58.422516,1
1399972,2024,ENERO,MARTES,2024-01-02,9,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.610896,-58.519869,1
1399973,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,NO,PALERMO,14,-34.569616,-58.426591,1
1399974,2024,ENERO,MARTES,2024-01-02,22,Hurto,Hurto total,NO,NO,PALERMO,14,-34.590742,-58.427062,1
1399975,2024,ENERO,MARTES,2024-01-02,20,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11,-34.599289,-58.491382,1
1399976,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.596812,-58.505106,1
1399977,2024,ENERO,MARTES,2024-01-02,12,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34601,-58.414516,1
1399978,2024,ENERO,MARTES,2024-01-02,10,Hurto,Hurto automotor,NO,NO,PALERMO,14,-34.58551,-58.423045,1
1399979,2024,ENERO,MARTES,2024-01-02,9,Hurto,Hurto total,NO,NO,VERSALLES,10,-34.627139,-58.527575,1
1399980,2024,ENERO,MARTES,2024-01-02,14,Robo,Robo total,SI,NO,FLORESTA,10,-34.63105,-58.477533,1
1399981,2024,ENERO,MARTES,2024-01-02,16,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.599581,-58.503561,1
1399982,2024,ENERO,MARTES,2024-01-02,7,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11,-34.601302,-58.495339,1
1399983,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,NO,NO,BOCA,4,-34.629826,-58.367306,1
1399984,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo total,SI,NO,BOCA,4,-34.633353,-58.361481,1
1399985,2024,ENERO,MARTES,2024-01-02,13,Hurto,Hurto total,NO,NO,PALERMO,14,-34.564781,-58.438047,1
1399986,2024,ENERO,MARTES,2024-01-02,22,Robo,Robo total,NO,NO,SAN TELMO,1,-34.617975,-58.371676,1
1399987,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11,-34.603451,-58.488139,1
1399988,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,SAN TELMO,1,-34.618511,-58.374366,1
1399989,2024,ENERO,MARTES,2024-01-02,14,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.599337,-58.441278,1
1399990,2024,ENERO,MARTES,2024-01-02,19,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.610676,-58.390339,1
1399991,2024,ENERO,MARTES,2024-01-02,3,Hurto,Hurto total,NO,NO,PALERMO,14,-34.563178,-58.440088,1
1399992,2024,ENERO,MARTES,2024-01-02,10,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9,-34.63819,-58.472184,1
1399993,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11,-34601,-58.480471,1
1399994,2024,ENERO,MARTES,2024-01-02,5,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.59026,-58.436206,1
1399995,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.644179,-58.416155,1
1399996,2024,ENERO,MARTES,2024-01-02,19,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.590701,-58.436892,1
1399997,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo total,NO,NO,MONSERRAT,1,-34.617559,-58.381403,1
1399998,2024,ENERO,MARTES,2024-01-02,23,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.64345,-58.425365,1
1399999,2024,ENERO,MARTES,2024-01-02,10,Robo,Robo total,NO,NO,MATADEROS,9,-34.659069,-58.496643,1
1400000,2024,ENERO,MARTES,2024-01-02,14,Robo,Robo total,NO,NO,MONSERRAT,1,-34.611326,-58.389955,1
1400001,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,SAN TELMO,1,-34.62081,-58.37575,1
1400002,2024,ENERO,MARTES,2024-01-02,16,Robo,Robo total,NO,NO,MATADEROS,9,-34.668709,-58.494655,1
1400003,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,LINIERS,9,-34.639623,-58.524999,1
1400004,2024,ENERO,MARTES,2024-01-02,21,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.65441,-58.403266,1
1400005,2024,ENERO,MARTES,2024-01-02,13,Hurto,Hurto total,NO,NO,PALERMO,14,-34.566455,-58.434102,1
1400006,2024,ENERO,MARTES,2024-01-02,18,Robo,Robo total,NO,NO,VILLA ORTUZAR,15,-34.583874,-58.466272,1
1400007,2024,ENERO,MARTES,2024-01-02,2,Robo,Robo total,NO,NO,MATADEROS,9,-34.652607,-58.505822,1
1400008,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto total,NO,NO,SAN TELMO,1,-34.619456,-58.368877,1
1400009,2024,ENERO,MARTES,2024-01-02,21,Robo,Robo total,NO,NO,BALVANERA,3,-34.602002,-58.392622,1
1400010,2024,ENERO,MARTES,2024-01-02,18,Hurto,Hurto total,NO,NO,SAN TELMO,1,-34.620734,-58.372473,1
1400011,2024,ENERO,MARTES,2024-01-02,8,Hurto,Hurto automotor,NO,NO,PARQUE AVELLANEDA,9,-34.643577,-58.469876,1
1400012,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.589864,-58.439856,1
1400013,2024,ENERO,MARTES,2024-01-02,20,Robo,Robo automotor,NO,NO,MATADEROS,9,-34.665746,-58.508897,1
1400014,2024,ENERO,MARTES,2024-01-02,16,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.611252,-58.39031,1
1400015,2024,ENERO,MARTES,2024-01-02,9,Robo,Robo total,NO,NO,MONSERRAT,1,-34.616841,-58.391333,1
1400016,2024,ENERO,MARTES,2024-01-02,21,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.644947,-58.426359,1
1400017,2024,ENERO,MARTES,2024-01-02,4,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.647913,-58.423289,1
1400018,2024,ENERO,MARTES,2024-01-02,14,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607743,-58.386319,1
1400019,2024,ENERO,MARTES,2024-01-02,6,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.655507,-58.422727,1
1400020,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,MATADEROS,9,-34.670059,-58.495735,1
1400021,2024,ENERO,MARTES,2024-01-02,10,Robo,Robo total,NO,NO,LINIERS,9,-34.640362,-58.528019,1
1400022,2024,ENERO,MARTES,2024-01-02,7,Robo,Robo total,NO,NO,ALMAGRO,5,-34.602292,-58.413407,1
1400023,2024,ENERO,MARTES,2024-01-02,23,Hurto,Hurto total,NO,NO,VILLA GRAL. MITRE,11,-34.614972,-58.468155,1
1400024,2024,ENERO,MARTES,2024-01-02,8,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.656473,-58.416652,1
1400025,2024,ENERO,MARTES,2024-01-02,9,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.599539,-58.438073,1
1400026,2024,ENERO,MARTES,2024-01-02,7,Hurto,Hurto total,NO,NO,MATADEROS,9,-34.658117,-58.484896,1
1400027,2024,ENERO,MARTES,2024-01-02,10,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.652385,-58.408414,1
1400028,2024,ENERO,MARTES,2024-01-02,4,Hurto,Hurto total,NO,NO,MATADEROS,9,-34.649169,-58.496481,1
